id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_2871,04,N396.3,NORIEGA,México,,N,2021-12-01
waybill_complemento_estacion_2872,04,S0333,ESMERALDA,México,,S,2021-12-01
waybill_complemento_estacion_2873,04,IC15.1,MARGARO,México,,IC,2021-12-01
waybill_complemento_estacion_2874,04,Z277.7,JORDAN,México,,Z,2021-12-01
waybill_complemento_estacion_2875,04,FA84.6 ,EL GUANAL,México,,FA,2021-12-01
waybill_complemento_estacion_2876,04,T1392,RUIZ,México,,T,2021-12-01
waybill_complemento_estacion_2877,04,K417.4,TAPACHULA,México,,K,2021-12-01
waybill_complemento_estacion_2878,04,E322.6,LAS BEDAS,México,,E,2021-12-01
waybill_complemento_estacion_2879,04,M629.7,FRAUSTRO,México,,M,2021-12-01
waybill_complemento_estacion_2880,04,K459,CIUDAD HIDALGO,México,,K,2021-12-01
waybill_complemento_estacion_2881,04,V0133,SANZ,México,,V,2021-12-01
waybill_complemento_estacion_2882,04,T1460,IGNACIO BORREGO,México,,T,2021-12-01
waybill_complemento_estacion_2883,04,S0146,TOCHAC,México,,S,2021-12-01
waybill_complemento_estacion_2884,04,M45,SAN CARLITOS,México,,M,2021-12-01
waybill_complemento_estacion_2885,04,N458.8,AJAMBARAN,México,,N,2021-12-01
waybill_complemento_estacion_2886,04,IB91.8,ANGEL,México,,IB,2021-12-01
waybill_complemento_estacion_2887,04,Z212.4,NIZA CONEJO,México,,Z,2021-12-01
waybill_complemento_estacion_2888,04,N267.1,ARROYO DE LA LUNA,México,,N,2021-12-01
waybill_complemento_estacion_2889,04,H14.2,CAJIBA,México,,H,2021-12-01
waybill_complemento_estacion_2890,04,M200.1,LAVIN,México,,M,2021-12-01
waybill_complemento_estacion_2891,04,L0673,ARBOL GRANDE,México,,L,2021-12-01
waybill_complemento_estacion_2892,04,SA021,MAGDALENA,México,,SA,2021-12-01
waybill_complemento_estacion_2893,04,DB157,PLACA KM DB-157,México,,DB,2021-12-01
waybill_complemento_estacion_2894,04,F215,LOS ALTOS,México,,F,2021-12-01
waybill_complemento_estacion_2895,04,E0051,ZOYAPETLAYOCA,México,,E,2021-12-01
waybill_complemento_estacion_2896,04,DC200.6,VIRATA,México,,DC,2021-12-01
waybill_complemento_estacion_2897,04,U256.5,IRIGOYEN,México,,U,2021-12-01
waybill_complemento_estacion_2898,04,S0298,MOLINO,México,,S,2021-12-01
waybill_complemento_estacion_2899,04,DB74,DON HILARIO,México,,DB,2021-12-01
waybill_complemento_estacion_2900,04,G0017,CUICHAPA,México,,G,2021-12-01
waybill_complemento_estacion_2901,04,N0345,QUIRIO,México,,N,2021-12-01
waybill_complemento_estacion_2902,04,Q697.5,SOLEDAD,México,,Q,2021-12-01
waybill_complemento_estacion_2903,04,GA046,EL RODEO,México,,GA,2021-12-01
waybill_complemento_estacion_2904,04,IN116,ERONGARICUARO,México,,IN,2021-12-01
waybill_complemento_estacion_2905,04,A5.6,CEYLÁN CARGA,México,,A,2021-12-01
waybill_complemento_estacion_2906,04,S0361,CAMARON,México,,S,2021-12-01
waybill_complemento_estacion_2907,04,RA63.4,TRASQUILLA,México,,RA,2021-12-01
waybill_complemento_estacion_2908,04,VB163,GRAJALES,México,,VB,2021-12-01
waybill_complemento_estacion_2909,04,C110.8,RAMON,México,,C,2021-12-01
waybill_complemento_estacion_2910,04,L123.6,SOTOL,México,,L,2021-12-01
waybill_complemento_estacion_2911,04,K202.1,AMATES,México,,K,2021-12-01
waybill_complemento_estacion_2912,04,A1727.8,MOCHO,México,,A,2021-12-01
waybill_complemento_estacion_2913,04,RA18.3,ZARAGOZA,México,,RA,2021-12-01
waybill_complemento_estacion_2914,04,P52,LA MANSA,México,,P,2021-12-01
waybill_complemento_estacion_2915,04,T1706,AMATITAN,México,,T,2021-12-01
waybill_complemento_estacion_2916,04,A0496,LOS SALAS,México,,A,2021-12-01
waybill_complemento_estacion_2917,04,I0242,LADRILLERA,México,,I,2021-12-01
waybill_complemento_estacion_2918,04,NB013,SAN CRISTOBAL,México,,NB,2021-12-01
waybill_complemento_estacion_2919,04,N411.6,LA CAJA,México,,N,2021-12-01
waybill_complemento_estacion_2920,04,B1116,VILLALDAMA,México,,B,2021-12-01
waybill_complemento_estacion_2921,04,Q866.9,VEGA,México,,Q,2021-12-01
waybill_complemento_estacion_2922,04,G0167,OBISPO,México,,G,2021-12-01
waybill_complemento_estacion_2923,04,FA779.3,HECELCHAKAN,México,,FA,2021-12-01
waybill_complemento_estacion_2924,04,A1794,MOCTEZUMA,México,,A,2021-12-01
waybill_complemento_estacion_2925,04,BA19,DELGADILLO,México,,BA,2021-12-01
waybill_complemento_estacion_2926,04,A0037,TEOLOYUCAN,México,,A,2021-12-01
waybill_complemento_estacion_2927,04,SA014,CONTLA,México,,SA,2021-12-01
waybill_complemento_estacion_2928,04,L0285,PEOTILLOS,México,,L,2021-12-01
waybill_complemento_estacion_2929,04,QA35.7,SANTO TOMAS,México,,QA,2021-12-01
waybill_complemento_estacion_2930,04,G0190,DOBLADERO,México,,G,2021-12-01
waybill_complemento_estacion_2931,04,T806.2,BAMDA,México,,T,2021-12-01
waybill_complemento_estacion_2932,04,DE45.8,PALOS COLORADOS,México,,DE,2021-12-01
waybill_complemento_estacion_2933,04,K276,EL PROGRESO,México,,K,2021-12-01
waybill_complemento_estacion_2934,04,RD292.7,CARRILLO NUEVO,México,,RD,2021-12-01
waybill_complemento_estacion_2935,04,R0261,BOCATOCHE,México,,R,2021-12-01
waybill_complemento_estacion_2936,04,B0699,CATORCE,México,,B,2021-12-01
waybill_complemento_estacion_2937,04,S103.4,TETLEPAYAC,México,,S,2021-12-01
waybill_complemento_estacion_2938,04,GA089,ESTANZUELA,México,,GA,2021-12-01
waybill_complemento_estacion_2939,04,O73.7,PURUA,México,,O,2021-12-01
waybill_complemento_estacion_2940,04,N330.6,QUERENDARO,México,,N,2021-12-01
waybill_complemento_estacion_2941,04,T0298,DYNATECH,México,,T,2021-12-01
waybill_complemento_estacion_2942,04,QA521.3,MEZQUITE,México,,QA,2021-12-01
waybill_complemento_estacion_2943,04,MA77.2,LA BONITA,México,,MA,2021-12-01
waybill_complemento_estacion_2944,04,A0462,LOMA,México,,A,2021-12-01
waybill_complemento_estacion_2945,04,LA042,RIO VERDE,México,,LA,2021-12-01
waybill_complemento_estacion_2946,04,T1053.8,TANQUES,México,,T,2021-12-01
waybill_complemento_estacion_2947,04,I0486,TONILITA,México,,I,2021-12-01
waybill_complemento_estacion_2948,04,B49,LIMITE TERRITORIAL,México,,B,2021-12-01
waybill_complemento_estacion_2949,04,AE016,NOCHE BUENA,México,,AE,2021-12-01
waybill_complemento_estacion_2950,04,FA92.3,GAYTAN,México,,FA,2021-12-01
waybill_complemento_estacion_2951,04,A453.8,CORRAL BLANCO,México,,A,2021-12-01
waybill_complemento_estacion_2952,04,G0061,ACATLAN,México,,G,2021-12-01
waybill_complemento_estacion_2953,04,U0174,LOPEZ CALLADA,México,,U,2021-12-01
waybill_complemento_estacion_2954,04,V0461,TAMSA,México,,V,2021-12-01
waybill_complemento_estacion_2955,04,GA072,JOACHIN,México,,GA,2021-12-01
waybill_complemento_estacion_2956,04,Q0304,PALOMAS,México,,Q,2021-12-01
waybill_complemento_estacion_2957,04,A519.4,SAN JUAN LOS LAGOS,México,,A,2021-12-01
waybill_complemento_estacion_2958,04,H79.8,ANIMAS,México,,H,2021-12-01
waybill_complemento_estacion_2959,04,P146.6,PALOMA,México,,P,2021-12-01
waybill_complemento_estacion_2960,04,B1027.3,CORTAVIA 9,México,,B,2021-12-01
waybill_complemento_estacion_2961,04,R62.6,LOS ROSALES,México,,R,2021-12-01
waybill_complemento_estacion_2962,04,F0061,AYANCUAL,México,,F,2021-12-01
waybill_complemento_estacion_2963,04,Z0069,CORREA,México,,Z,2021-12-01
waybill_complemento_estacion_2964,04,LA018,PASTORA,México,,LA,2021-12-01
waybill_complemento_estacion_2965,04,FD128,SANTA ROSA,México,,FD,2021-12-01
waybill_complemento_estacion_2966,04,AK010,DINAMITA,México,,AK,2021-12-01
waybill_complemento_estacion_2967,04,QA241.5,BELLAVISTA,México,,QA,2021-12-01
waybill_complemento_estacion_2968,04,FA499.1,PEJE LAGARTO,México,,FA,2021-12-01
waybill_complemento_estacion_2969,04,DN8.4,EL TANQUE,México,,DN,2021-12-01
waybill_complemento_estacion_2970,04,GB8,CAROLINA,México,,GB,2021-12-01
waybill_complemento_estacion_2971,04,L0584,CELIS,México,,L,2021-12-01
waybill_complemento_estacion_2972,04,RA46.4,TERESITA,México,,RA,2021-12-01
waybill_complemento_estacion_2973,04,G0211,GARZA BLANCA,México,,G,2021-12-01
waybill_complemento_estacion_2974,04,FP78,PUSTUNICH,México,,FP,2021-12-01
waybill_complemento_estacion_2975,04,N41.7,SALAZAR,México,,N,2021-12-01
waybill_complemento_estacion_2976,04,K341.1,ACAPETAHUA,México,,K,2021-12-01
waybill_complemento_estacion_2977,04,TL42.4,MATUTE,México,,TL,2021-12-01
waybill_complemento_estacion_2978,04,Z242.8,LA MATA,México,,Z,2021-12-01
waybill_complemento_estacion_2979,04,B0691,WADLEY,México,,B,2021-12-01
waybill_complemento_estacion_2980,04,G0030,LA ZAFRA,México,,G,2021-12-01
waybill_complemento_estacion_2981,04,EA040,SAN ANTONIO SOLEDAD,México,,EA,2021-12-01
waybill_complemento_estacion_2982,04,FP108.6,TEKAK,México,,FP,2021-12-01
waybill_complemento_estacion_2983,04,A0322,UNIVEX,México,,A,2021-12-01
waybill_complemento_estacion_2984,04,UB71.4,LINEA DIVISORIA SUR,México,,UB,2021-12-01
waybill_complemento_estacion_2985,04,Q0000,OJINAGA,México,,Q,2021-12-01
waybill_complemento_estacion_2986,04,A439.4,GUANAJAL,México,,A,2021-12-01
waybill_complemento_estacion_2987,04,C28.3,CONTRERAS,México,,C,2021-12-01
waybill_complemento_estacion_2988,04,L0079,TAURO,México,,L,2021-12-01
waybill_complemento_estacion_2989,04,M0643,JOSEFA,México,,M,2021-12-01
waybill_complemento_estacion_2990,04,S0327,PARAJE NUEVO,México,,S,2021-12-01
waybill_complemento_estacion_2991,04,BA50.9,SAN LUIS DE LA PAZ,México,,BA,2021-12-01
waybill_complemento_estacion_2992,04,Q321,ARAIZA,México,,Q,2021-12-01
waybill_complemento_estacion_2993,04,T1088.3,OLAJE,México,,T,2021-12-01
waybill_complemento_estacion_2994,04,L130,EL JAIBITO,México,,L,2021-12-01
waybill_complemento_estacion_2995,04,BA31,LOURDES,México,,BA,2021-12-01
waybill_complemento_estacion_2996,04,M0811,BENAVIDES,México,,M,2021-12-01
waybill_complemento_estacion_2997,04,Q0406,ESCAPE KM Q-406,México,,Q,2021-12-01
waybill_complemento_estacion_2998,04,FA773.1,POMUCH,México,,FA,2021-12-01
waybill_complemento_estacion_2999,04,N439.8,PARCO,México,,N,2021-12-01
waybill_complemento_estacion_3000,04,B0943,APASCO RAMOS,México,,B,2021-12-01
waybill_complemento_estacion_3001,04,A1169.6,MARAVASCO,México,,A,2021-12-01
waybill_complemento_estacion_3002,04,FA178.7,JOAQUIN GUTIERREZ,México,,FA,2021-12-01
waybill_complemento_estacion_3003,04,TJ22.1,EL DORADO,México,,TJ,2021-12-01
waybill_complemento_estacion_3004,04,S0287,RIO BLANCO,México,,S,2021-12-01
waybill_complemento_estacion_3005,04,FA221.4,TACOTALPA,México,,FA,2021-12-01
waybill_complemento_estacion_3006,04,B0128,ESCANDON,México,,B,2021-12-01
waybill_complemento_estacion_3007,04,RD147.3,LAS MONJAS,México,,RD,2021-12-01
waybill_complemento_estacion_3008,04,I514.1,ESTANCIA,México,,I,2021-12-01
waybill_complemento_estacion_3009,04,Z0,COATZACOALCOS,México,,Z,2021-12-01
waybill_complemento_estacion_3010,04,T0821,CAPOMAS,México,,T,2021-12-01
waybill_complemento_estacion_3011,04,SA011,SANTA CRUZ,México,,SA,2021-12-01
waybill_complemento_estacion_3012,04,FA007,INGENIERO A LIR ARCINIEGA,México,,FA,2021-12-01
waybill_complemento_estacion_3013,04,H0050,TEZONTEPEC,México,,H,2021-12-01
waybill_complemento_estacion_3014,04,K163,SAN ANTOLIN,México,,K,2021-12-01
waybill_complemento_estacion_3015,04,Juárez245,LITION,México,,Juárez,2021-12-01
waybill_complemento_estacion_3016,04,E276,ALMOLOYAS,México,,E,2021-12-01
waybill_complemento_estacion_3017,04,K256,NANCINAPA,México,,K,2021-12-01
waybill_complemento_estacion_3018,04,NB5.2,BETTI,México,,NB,2021-12-01
waybill_complemento_estacion_3019,04,A1456.3,LA SECCION,México,,A,2021-12-01
waybill_complemento_estacion_3020,04,M0582,ARISTA,México,,M,2021-12-01
waybill_complemento_estacion_3021,04,C0005,JULIA,México,,C,2021-12-01
waybill_complemento_estacion_3022,04,A719.4,PIMIENTA,México,,A,2021-12-01
waybill_complemento_estacion_3023,04,L495.6,LAS CRUCITAS,México,,L,2021-12-01
waybill_complemento_estacion_3024,04,T0926,VITARUTO,México,,T,2021-12-01
waybill_complemento_estacion_3025,04,HD13.5,XOCOPA,México,,HD,2021-12-01
waybill_complemento_estacion_3026,04,B50,HUEHUETOCA,México,,B,2021-12-01
waybill_complemento_estacion_3027,04,Q0253,MULLER,México,,Q,2021-12-01
waybill_complemento_estacion_3028,04,K455.7,EL CAMPITO,México,,K,2021-12-01
waybill_complemento_estacion_3029,04,U0032,DELTA,México,,U,2021-12-01
waybill_complemento_estacion_3030,04,M0602,RAMOS,México,,M,2021-12-01
waybill_complemento_estacion_3031,04,Q14.6,SAN URIEL,México,,Q,2021-12-01
waybill_complemento_estacion_3032,04,MA051,EL MANTE,México,,MA,2021-12-01
waybill_complemento_estacion_3033,04,IB99.3,ESCOBILLAS,México,,IB,2021-12-01
waybill_complemento_estacion_3034,04,Q267.5,CHIHUAHUA,México,,Q,2021-12-01
waybill_complemento_estacion_3035,04,G0071,CAMALOTE,México,,G,2021-12-01
waybill_complemento_estacion_3036,04,TA235,CIMA,México,,TA,2021-12-01
waybill_complemento_estacion_3037,04,K447.3,TRES HERMANOS,México,,K,2021-12-01
waybill_complemento_estacion_3038,04,Z0020,HORACIO P SANCHEZ,México,,Z,2021-12-01
waybill_complemento_estacion_3039,04,UB33.9,REDONDO,México,,UB,2021-12-01
waybill_complemento_estacion_3040,04,B922,ZINCAMEX,México,,B,2021-12-01
waybill_complemento_estacion_3041,04,AM008,BAJIO FXE,México,,AM,2021-12-01
waybill_complemento_estacion_3042,04,Q460.8,MINACA,México,,Q,2021-12-01
waybill_complemento_estacion_3043,04,AE9,LA CUESTA,México,,AE,2021-12-01
waybill_complemento_estacion_3044,04,M0026,ALTAMIRA,México,,M,2021-12-01
waybill_complemento_estacion_3045,04,VB175,MANANTIALES,México,,VB,2021-12-01
waybill_complemento_estacion_3046,04,U0336,LAS ENCHILAYAS,México,,U,2021-12-01
waybill_complemento_estacion_3047,04,B1055,SALINAS VICTORIA,México,,B,2021-12-01
waybill_complemento_estacion_3048,04,Morelos46.5,HUEHUETOCA,México,,Morelos,2021-12-01
waybill_complemento_estacion_3049,04,A0736,VICTOR ROSALES,México,,A,2021-12-01
waybill_complemento_estacion_3050,04,A1815.5,VADO,México,,A,2021-12-01
waybill_complemento_estacion_3051,04,K392,HUEHUETAN,México,,K,2021-12-01
waybill_complemento_estacion_3052,04,N0090,PUERTA MEXICO,México,,N,2021-12-01
waybill_complemento_estacion_3053,04,K389.4,CUYAMIAPA,México,,K,2021-12-01
waybill_complemento_estacion_3054,04,NF451,AJUNO,México,,N,2021-12-01
waybill_complemento_estacion_3055,04,E0066,TECAMACHALCO,México,,E,2021-12-01
waybill_complemento_estacion_3056,04,A0029,CUAUTITLAN,México,,A,2021-12-01
waybill_complemento_estacion_3057,04,SA035,PANZACOLA,México,,SA,2021-12-01
waybill_complemento_estacion_3058,04,VK9.8,SAN JUAN DE ARAGON,México,,VK,2021-12-01
waybill_complemento_estacion_3059,04,FA812,BECAL,México,,FA,2021-12-01
waybill_complemento_estacion_3060,04,MA105.6,PALMITO,México,,MA,2021-12-01
waybill_complemento_estacion_3061,04,TA248.3,ELIAS CALLES,México,,TA,2021-12-01
waybill_complemento_estacion_3062,04,P134.1,CATARINAS,México,,P,2021-12-01
waybill_complemento_estacion_3063,04,Q0268,CHICHP,México,,Q,2021-12-01
waybill_complemento_estacion_3064,04,DB216.7,TEPEHUANES,México,,DB,2021-12-01
waybill_complemento_estacion_3065,04,TA254,FRONTERAS,México,,TA,2021-12-01
waybill_complemento_estacion_3066,04,R99.3,PUENTE NEGRO,México,,R,2021-12-01
waybill_complemento_estacion_3067,04,V432.2,SALMORAL,México,,V,2021-12-01
waybill_complemento_estacion_3068,04,NE998,APM LAZARO,México,,NE,2021-12-01
waybill_complemento_estacion_3069,04,VC76.5,MATAMORES,México,,VC,2021-12-01
waybill_complemento_estacion_3070,04,K240,JOAQUIN AMARON,México,,K,2021-12-01
waybill_complemento_estacion_3071,04,A1359,LOLITA,México,,A,2021-12-01
waybill_complemento_estacion_3072,04,M0219,ROSA,México,,M,2021-12-01
waybill_complemento_estacion_3073,04,E331.3,TELIXTLAHUACA,México,,E,2021-12-01
waybill_complemento_estacion_3074,04,U0142,TORRES B,México,,U,2021-12-01
waybill_complemento_estacion_3075,04,K97.9,LAS ANONAS,México,,K,2021-12-01
waybill_complemento_estacion_3076,04,T729.9,FENOCHIO,México,,T,2021-12-01
waybill_complemento_estacion_3077,04,TA268.9,COCHUTA,México,,TA,2021-12-01
waybill_complemento_estacion_3078,04,S0084,ACOPINALCO,México,,S,2021-12-01
waybill_complemento_estacion_3079,04,F0038,LOBOS,México,,F,2021-12-01
waybill_complemento_estacion_3080,04,S0283,SANTA ROSA,México,,S,2021-12-01
waybill_complemento_estacion_3081,04,AB005,ITURBIDE,México,,AB,2021-12-01
waybill_complemento_estacion_3082,04,NA009,TLALNEPANTLA,México,,NA,2021-12-01
waybill_complemento_estacion_3083,04,FA639.1,SAN DIMAS,México,,FA,2021-12-01
waybill_complemento_estacion_3084,04,V53.2,ANTONIO,México,,V,2021-12-01
waybill_complemento_estacion_3085,04,SA0,APIZACO,México,,SA,2021-12-01
waybill_complemento_estacion_3086,04,A1104.1,NAZARENO,México,,A,2021-12-01
waybill_complemento_estacion_3087,04,NB47.1,CACALOTE,México,,NB,2021-12-01
waybill_complemento_estacion_3088,04,A1854.6,LUCERO,México,,A,2021-12-01
waybill_complemento_estacion_3089,04,VB074,BALTASAR,México,,VB,2021-12-01
waybill_complemento_estacion_3090,04,VC31.5,PORTEZUELO,México,,VC,2021-12-01
waybill_complemento_estacion_3091,04,L315,MONTAÑA,México,,L,2021-12-01
waybill_complemento_estacion_3092,04,N0335,ZINZIMEO,México,,N,2021-12-01
waybill_complemento_estacion_3093,04,FA745.5,MANAGUA,México,,FA,2021-12-01
waybill_complemento_estacion_3094,04,C237.1,IGUALA,México,,C,2021-12-01
waybill_complemento_estacion_3095,04,DC0,DURANGO,México,,DC,2021-12-01
waybill_complemento_estacion_3096,04,L0502,QUINIENTOS,México,,L,2021-12-01
waybill_complemento_estacion_3097,04,E338.8,SULCHIQUITONGO,México,,E,2021-12-01
waybill_complemento_estacion_3098,04,NE138,EL SALVADOR,México,,NE,2021-12-01
waybill_complemento_estacion_3099,04,DB204.7,ESCAPE PRESIDIO,México,,DB,2021-12-01
waybill_complemento_estacion_3100,04,B65,CERRO JARDIN,México,,B,2021-12-01
waybill_complemento_estacion_3101,04,M0310,CARRIZOS,México,,M,2021-12-01
waybill_complemento_estacion_3102,04,T0976,SAN RAFAEL,México,,T,2021-12-01
waybill_complemento_estacion_3103,04,P27.6,TROYA,México,,P,2021-12-01
waybill_complemento_estacion_3104,04,B0506,INTERPUERTO,México,,B,2021-12-01
waybill_complemento_estacion_3105,04,TL15.4,REFUGIO,México,,TL,2021-12-01
waybill_complemento_estacion_3106,04,F227,SINAI,México,,F,2021-12-01
waybill_complemento_estacion_3107,04,EA45.2,AMOZOQUILLO,México,,EA,2021-12-01
waybill_complemento_estacion_3108,04,M798.6,MINERVA,México,,M,2021-12-01
waybill_complemento_estacion_3109,04,M215,ZORRILLA,México,,M,2021-12-01
waybill_complemento_estacion_3110,04,XX46.7,LA PUENTE,México,,XX,2021-12-01
waybill_complemento_estacion_3111,04,I0461,ATENQUIQUE,México,,I,2021-12-01
waybill_complemento_estacion_3112,04,G0110,LA GRANJA,México,,G,2021-12-01
waybill_complemento_estacion_3113,04,VB070,SAN MARTIN,México,,VB,2021-12-01
waybill_complemento_estacion_3114,04,A1202.3,PERONAL,México,,A,2021-12-01
waybill_complemento_estacion_3115,04,N591.8,MAGUIZABAL,México,,N,2021-12-01
waybill_complemento_estacion_3116,04,M0884,VINEDO,México,,M,2021-12-01
waybill_complemento_estacion_3117,04,T1407.7,YAGO,México,,T,2021-12-01
waybill_complemento_estacion_3118,04,FA671.5,HOOL,México,,FA,2021-12-01
waybill_complemento_estacion_3119,04,V0201,MAZARRAZA,México,,V,2021-12-01
waybill_complemento_estacion_3120,04,IB7.7,DIONISIA,México,,IB,2021-12-01
waybill_complemento_estacion_3121,04,N0099,DEL RIO,México,,N,2021-12-01
waybill_complemento_estacion_3122,04,M0868,PORVENIR,México,,M,2021-12-01
waybill_complemento_estacion_3123,04,E292.8,SANTA CATARINA,México,,E,2021-12-01
waybill_complemento_estacion_3124,04,Q0839,EL FUERTE,México,,Q,2021-12-01
waybill_complemento_estacion_3125,04,FD46.7,BOKOBA,México,,FD,2021-12-01
waybill_complemento_estacion_3126,04,G0147,ESCAPE EL HULE,México,,G,2021-12-01
waybill_complemento_estacion_3127,04,FA656,PLACA KM FA-656,México,,FA,2021-12-01
waybill_complemento_estacion_3128,04,V298.1,NEGRO,México,,V,2021-12-01
waybill_complemento_estacion_3129,04,F0147,ZACATE,México,,F,2021-12-01
waybill_complemento_estacion_3130,04,E354,MAGOTE,México,,E,2021-12-01
waybill_complemento_estacion_3131,04,E335.5,HUITZO,México,,E,2021-12-01
waybill_complemento_estacion_3132,04,G75.9,EL CARAVERAL,México,,G,2021-12-01
waybill_complemento_estacion_3133,04,BC053,PUERTO CARROZAS,México,,BC,2021-12-01
waybill_complemento_estacion_3134,04,R313.5,SIERRA AZUL,México,,R,2021-12-01
waybill_complemento_estacion_3135,04,L0424,ESCONTRIA,México,,L,2021-12-01
waybill_complemento_estacion_3136,04,UB13.9,ESTACION GARCIA,México,,UB,2021-12-01
waybill_complemento_estacion_3137,04,IB116.7,CHUCANDIRAN,México,,IB,2021-12-01
waybill_complemento_estacion_3138,04,V0429,CARDEL,México,,V,2021-12-01
waybill_complemento_estacion_3139,04,B0979,SOLEDAD,México,,B,2021-12-01
waybill_complemento_estacion_3140,04,TG043,HUATABAMPO,México,,TG,2021-12-01
waybill_complemento_estacion_3141,04,G0048,TEZONAPA,México,,G,2021-12-01
waybill_complemento_estacion_3142,04,B118.6,RANCHO NUEVO,México,,B,2021-12-01
waybill_complemento_estacion_3143,04,E193,ALDAMA,México,,E,2021-12-01
waybill_complemento_estacion_3144,04,XX74.4,MINCUINI,México,,XX,2021-12-01
waybill_complemento_estacion_3145,04,V49.7,CHIPILTEPEC,México,,V,2021-12-01
waybill_complemento_estacion_3146,04,TL31.7,LA VEGA,México,,TL,2021-12-01
waybill_complemento_estacion_3147,04,N0141,ATLACOMULCO,México,,N,2021-12-01
waybill_complemento_estacion_3148,04,G0271,JUANITA,México,,G,2021-12-01
waybill_complemento_estacion_3149,04,FA186.7,PICHUCALCO,México,,FA,2021-12-01
waybill_complemento_estacion_3150,04,V436.3,LA POSTA,México,,V,2021-12-01
waybill_complemento_estacion_3151,04,L0259,VENTURA,México,,L,2021-12-01
waybill_complemento_estacion_3152,04,C212.2,VISTA,México,,C,2021-12-01
waybill_complemento_estacion_3153,04,E385.1,GUELECE,México,,E,2021-12-01
waybill_complemento_estacion_3154,04,A1603,MORSE,México,,A,2021-12-01
waybill_complemento_estacion_3155,04,RD67.4,CUATRO CIENEGAS,México,,RD,2021-12-01
waybill_complemento_estacion_3156,04,R0083,PEYOTES,México,,R,2021-12-01
waybill_complemento_estacion_3157,04,FA660,SANTA CRUZ,México,,FA,2021-12-01
waybill_complemento_estacion_3158,04,U0093,EL DOCTOR,México,,U,2021-12-01
waybill_complemento_estacion_3159,04,P104.3,EMPALME DISTRITO FRISCO,México,,P,2021-12-01
waybill_complemento_estacion_3160,04,GB34,CHACAL TIANGUIS,México,,GB,2021-12-01
waybill_complemento_estacion_3161,04,T0915,CAIMANERO,México,,T,2021-12-01
waybill_complemento_estacion_3162,04,HB024,CIUDAD SAHAGUN,México,,HB,2021-12-01
waybill_complemento_estacion_3163,04,GA100.5,TIERRA BLANCA,México,,GA,2021-12-01
waybill_complemento_estacion_3164,04,F0110,HERRERAS,México,,F,2021-12-01
waybill_complemento_estacion_3165,04,I455.7,QUITO,México,,I,2021-12-01
waybill_complemento_estacion_3166,04,V354.8,ROMA,México,,V,2021-12-01
waybill_complemento_estacion_3167,04,LM245,LITION,México,,Morelos,2021-12-01
waybill_complemento_estacion_3168,04,SC296.2,MEZQUITE,México,,SC,2021-12-01
waybill_complemento_estacion_3169,04,S0260,ALTA LUZ,México,,S,2021-12-01
waybill_complemento_estacion_3170,04,IB138,LOS REYES DE SALGADO,México,,IB,2021-12-01
waybill_complemento_estacion_3171,04,G0115,LAS YAGUAS,México,,G,2021-12-01
waybill_complemento_estacion_3172,04,I0071,OLIVA,México,,I,2021-12-01
waybill_complemento_estacion_3173,04,L0356,SAN BARTOLO,México,,L,2021-12-01
waybill_complemento_estacion_3174,04,N48.1,FRESNO,México,,N,2021-12-01
waybill_complemento_estacion_3175,04,N0165,TULTENANGO,México,,N,2021-12-01
waybill_complemento_estacion_3176,04,T0,LINEA DIVISORIA,México,,T,2021-12-01
waybill_complemento_estacion_3177,04,IB10.2,VERDUZCO,México,,IB,2021-12-01
waybill_complemento_estacion_3178,04,J31.5,GILITA,México,,J,2021-12-01
waybill_complemento_estacion_3179,04,N0279,MIGUEL G NAVARRO,México,,N,2021-12-01
waybill_complemento_estacion_3180,04,I529.3,COQUIMATLAN,México,,I,2021-12-01
waybill_complemento_estacion_3181,04,T0864,ACATITA,México,,T,2021-12-01
waybill_complemento_estacion_3182,04,S0304,SUMIDERO,México,,S,2021-12-01
waybill_complemento_estacion_3183,04,VB043,CONTADERO,México,,VB,2021-12-01
waybill_complemento_estacion_3184,04,T1427,PANI,México,,T,2021-12-01
waybill_complemento_estacion_3185,04,C14.6,SAN PEDRO DE LOS PINOS,México,,C,2021-12-01
waybill_complemento_estacion_3186,04,Q325.7,BAEZA,México,,Q,2021-12-01
waybill_complemento_estacion_3187,04,XX68.1,OZULUAMA,México,,XX,2021-12-01
waybill_complemento_estacion_3188,04,Juárez102.3,DAXTHI,México,,Juárez,2021-12-01
waybill_complemento_estacion_3189,04,N2,EL ROSARIO,México,,N,2021-12-01
waybill_complemento_estacion_3190,04,R351.3,CARLOS PEREYRA,México,,R,2021-12-01
waybill_complemento_estacion_3191,04,B0871,BENJAMIN MENDEZ,México,,B,2021-12-01
waybill_complemento_estacion_3192,04,N0421,CHAPULTEPEC,México,,N,2021-12-01
waybill_complemento_estacion_3193,04,T1281,GACHO,México,,T,2021-12-01
waybill_complemento_estacion_3194,04,TM12.6,PORTES GIL,México,,TM,2021-12-01
waybill_complemento_estacion_3195,04,Juárez135,PACHUQUILLA,México,,Juárez,2021-12-01
waybill_complemento_estacion_3196,04,BD011,MIGUEL HIDALGO,México,,BD,2021-12-01
waybill_complemento_estacion_3197,04,RD12.7,MANUEL AGUIRRE,México,,RD,2021-12-01
waybill_complemento_estacion_3198,04,VC66.3,LA BALARZA,México,,VC,2021-12-01
